dept_code,base_2026,field,name,city_display,b25,delta,source_type,data_completeness,note
385,14360,1ο,ΞΕΝΩΝ ΓΛΩΣΣΩΝ ΜΕΤΑΦΡΑΣΗΣ ΚΑΙ ΔΙΕΡΜΗΝΕΙΑΣ (ΚΕΡΚΥΡΑ),Κέρκυρα,14300.0,60.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
134,14175,1ο,ΕΠΙΣΤΗΜΩΝ ΠΡΟΣΧΟΛΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΕΚΠΑΙΔΕΥΣΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,13875.0,300.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1301,14170,1ο,ΚΟΙΝΩΝΙΚΗΣ ΕΡΓΑΣΙΑΣ (ΚΟΜΟΤΗΝΗ),Κομοτηνή,14640.0,-470.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
406,14150,1ο,ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,14590.0,-440.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
130,14100,1ο,ΠΑΙΔΑΓΩΓΙΚΟ ΔΗΜΟΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ (ΙΩΑΝΝΙΝΑ),Ιωάννινα,14575.0,-475.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
882,13970,1ο,ΣΧΟΛΗ ΔΟΚΙΜΩΝ ΛΙΜΕΝΟΦΥΛΑΚΩΝ (ΜΟΝΟ ΓΙΑ ΠΟΛΙΤΕΣ),Μονο Για Πολιτες,13970.0,0.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
126,13640,1ο,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ (ΑΘΗΝΑ) - ΠΑΝΤΕΙΟ,Αθήνα,13860.0,-220.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
413,13555,1ο,ΠΡΟΓΡΑΜΜΑ ΙΕΡΑΤΙΚΩΝ ΣΠΟΥΔΩΝ ΑΘΗΝΑΣ,,9130.0,4425.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
174,13450,1ο,ΕΚΠΑΙΔΕΥΤΙΚΗΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,13550.0,-100.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
402,13440,1ο,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΣΕΡΡΕΣ),Σέρρες,13729.0,-289.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
404,13425,1ο,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΚΟΜΟΤΗΝΗ),Κομοτηνή,13219.0,206.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1652,13425,1ο,ΚΟΙΝΩΝΙΚΗΣ ΕΡΓΑΣΙΑΣ (ΗΡΑΚΛΕΙΟ),Ηράκλειο,13500.0,-75.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
124,13125,1ο,ΔΗΜΟΣΙΑΣ ΔΙΟΙΚΗΣΗΣ (ΑΘΗΝΑ),Αθήνα,13075.0,50.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
673,13120,1ο,ΑΓΩΓΗΣ ΚΑΙ ΦΡΟΝΤΙΔΑΣ ΣΤΗΝ ΠΡΩΙΜΗ ΠΑΙΔΙΚΗ ΗΛΙΚΙΑ (ΑΙΓΑΛΕΩ),Αιγάλεω,13120.0,0.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1006,13110,1ο,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ (ΑΘΗΝΑ) - ΕΚΠΑ,Αθήνα,13270.0,-160.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
125,12930,1ο,ΠΟΛΙΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΙΣΤΟΡΙΑΣ (ΑΘΗΝΑ),Αθήνα,12760.0,170.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
132,12875,1ο,ΠΑΙΔΑΓΩΓΙΚΟ ΔΗΜΟΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ (ΡΕΘΥΜΝΟ),Ρέθυμνο,13375.0,-500.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
136,12760,1ο,ΕΠΙΣΤΗΜΩΝ ΤΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΑΙ ΤΗΣ ΑΓΩΓΗΣ ΣΤΗΝ ΠΡΟΣΧΟΛΙΚΗ ΗΛΙΚΙΑ (ΠΑΤΡΑ),Πάτρα,13000.0,-240.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
183,12710,1ο,ΙΣΠΑΝΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,11545.0,1165.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
163,12625,1ο,ΚΙΝΗΜΑΤΟΓΡΑΦΟΥ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,13125.0,-500.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
334,12430,1ο,ΠΑΙΔΑΓΩΓΙΚΟ ΔΗΜΟΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ (ΦΛΩΡΙΝΑ),Φλώρινα,12860.0,-430.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
178,12425,1ο,ΠΑΙΔΑΓΩΓΙΚΟ ΕΙΔΙΚΗΣ ΑΓΩΓΗΣ (ΒΟΛΟΣ),Βόλος,13050.0,-625.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
159,12410,1ο,ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ (ΑΘΗΝΑ),Αθήνα,12430.0,-20.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
142,12400,1ο,ΠΑΙΔΑΓΩΓΙΚΟ ΔΗΜΟΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ (ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ),Αλεξανδρούπολη,13000.0,-600.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
131,12390,1ο,ΓΑΛΛΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,11680.0,710.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
111,12287,1ο,ΦΙΛΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,11127.0,1160.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
165,12220,1ο,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,12300.0,-80.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
677,12210,1ο,ΦΩΤΟΓΡΑΦΙΑΣ ΚΑΙ ΟΠΤΙΚΟΑΚΟΥΣΤΙΚΩΝ ΤΕΧΝΩΝ (ΑΙΓΑΛΕΩ),Αιγάλεω,11540.0,670.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
176,12110,1ο,"ΒΑΛΚΑΝΙΚΩΝ, ΣΛΑΒΙΚΩΝ ΚΑΙ ΑΝΑΤΟΛΙΚΩΝ ΣΠΟΥΔΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ)",Θεσσαλονίκη,12240.0,-130.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
166,12075,1ο,ΠΑΙΔΑΓΩΓΙΚΟ ΠΡΟΣΧΟΛΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ (ΒΟΛΟΣ),Βόλος,12425.0,-350.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
133,12005,1ο,ΓΑΛΛΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,11715.0,290.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
135,11795,1ο,ΓΕΡΜΑΝΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,11850.0,-55.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
137,11750,1ο,ΓΕΡΜΑΝΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,11030.0,720.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
411,11730,1ο,ΠΟΛΙΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΔΙΕΘΝΩΝ ΣΧΕΣΕΩΝ (ΚΟΡΙΝΘΟΣ),Κόρινθος,11530.0,200.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
110,11660,1ο,ΙΣΤΟΡΙΑΣ ΚΑΙ ΑΡΧΑΙΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,11838.0,-178.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
156,11640,1ο,ΠΑΙΔΑΓΩΓΙΚΟ ΝΗΠΙΑΓΩΓΩΝ (ΙΩΑΝΝΙΝΑ),Ιωάννινα,11905.0,-265.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
139,11640,1ο,ΙΤΑΛΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,12080.0,-440.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1007,11540,1ο,ΠΑΙΔΑΓΩΓΙΚΟ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ (ΑΘΗΝΑ),Αθήνα,11495.0,45.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
870,11470,1ο,ΑΣΤΥΦΥΛΑΚΩΝ (ΜΟΝΟ ΓΙΑ ΠΟΛΙΤΕΣ),Μονο Για Πολιτες,11710.0,-240.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
